State,Year,Quarter,Registered_user,App_Open,Phone_Brand,Registered_user_by_Phone_Brand,Region
Ladakh,2019,4,43108,470440,Samsung,7684,Northern Region
Ladakh,2019,4,43108,470440,Oppo,6141,Northern Region
Ladakh,2019,4,43108,470440,Realme,2003,Northern Region
Ladakh,2019,4,43108,470440,Apple,1058,Northern Region
Ladakh,2019,4,43108,470440,OnePlus,954,Northern Region
Ladakh,2019,4,43108,470440,Motorola,752,Northern Region
Ladakh,2019,4,43108,470440,Huawei,607,Northern Region
Ladakh,2019,4,43108,470440,Lenovo,433,Northern Region
Ladakh,2019,4,43108,470440,Others,1976,Northern Region
Ladakh,2020,1,47790,590484,Xiaomi,13890,Northern Region
Ladakh,2020,1,47790,590484,Vivo,10052,Northern Region
Ladakh,2020,1,47790,590484,Samsung,8475,Northern Region
Ladakh,2020,1,47790,590484,Oppo,6916,Northern Region
Ladakh,2020,1,47790,590484,Realme,2292,Northern Region
Ladakh,2020,1,47790,590484,Apple,1130,Northern Region
Ladakh,2020,1,47790,590484,OnePlus,1058,Northern Region
Ladakh,2020,1,47790,590484,Motorola,787,Northern Region
Ladakh,2020,1,47790,590484,Huawei,703,Northern Region
Ladakh,2020,1,47790,590484,Lenovo,453,Northern Region
Ladakh,2020,1,47790,590484,Others,2034,Northern Region
Ladakh,2020,2,53034,695673,Xiaomi,15512,Northern Region
Ladakh,2020,2,53034,695673,Vivo,11201,Northern Region
Ladakh,2020,2,53034,695673,Samsung,9371,Northern Region
Ladakh,2020,2,53034,695673,Oppo,7736,Northern Region
Ladakh,2020,2,53034,695673,Realme,2628,Northern Region
Ladakh,2020,2,53034,695673,Apple,1234,Northern Region
Ladakh,2020,2,53034,695673,OnePlus,1131,Northern Region
Ladakh,2020,2,53034,695673,Motorola,828,Northern Region
Ladakh,2020,2,53034,695673,Huawei,786,Northern Region
Ladakh,2020,2,53034,695673,Lenovo,461,Northern Region
Ladakh,2020,2,53034,695673,Others,2146,Northern Region
Ladakh,2020,3,58401,1015680,Xiaomi,17122,Northern Region
Ladakh,2020,3,58401,1015680,Vivo,12388,Northern Region
Ladakh,2020,3,58401,1015680,Samsung,10309,Northern Region
Ladakh,2020,3,58401,1015680,Oppo,8583,Northern Region
Ladakh,2020,3,58401,1015680,Realme,3003,Northern Region
Ladakh,2020,3,58401,1015680,Apple,1338,Northern Region
Ladakh,2020,3,58401,1015680,OnePlus,1228,Northern Region
Ladakh,2020,3,58401,1015680,Motorola,865,Northern Region
Ladakh,2020,3,58401,1015680,Huawei,851,Northern Region
Ladakh,2020,3,58401,1015680,Lenovo,500,Northern Region
Ladakh,2020,3,58401,1015680,Others,2214,Northern Region
Ladakh,2020,4,64853,1232757,Xiaomi,18866,Northern Region
Ladakh,2020,4,64853,1232757,Vivo,13750,Northern Region
Ladakh,2020,4,64853,1232757,Samsung,11484,Northern Region
Ladakh,2020,4,64853,1232757,Oppo,9683,Northern Region
Ladakh,2020,4,64853,1232757,Realme,3480,Northern Region
Ladakh,2020,4,64853,1232757,Apple,1484,Northern Region
Ladakh,2020,4,64853,1232757,OnePlus,1397,Northern Region
Ladakh,2020,4,64853,1232757,Huawei,924,Northern Region
Ladakh,2020,4,64853,1232757,Motorola,912,Northern Region
Ladakh,2020,4,64853,1232757,Lenovo,524,Northern Region
Ladakh,2020,4,64853,1232757,Others,2349,Northern Region
Ladakh,2021,1,69919,1184204,Xiaomi,20199,Northern Region
Ladakh,2021,1,69919,1184204,Vivo,15183,Northern Region
Ladakh,2021,1,69919,1184204,Samsung,12232,Northern Region
Ladakh,2021,1,69919,1184204,Oppo,10382,Northern Region
Ladakh,2021,1,69919,1184204,Realme,3940,Northern Region
Ladakh,2021,1,69919,1184204,Apple,1613,Northern Region
Ladakh,2021,1,69919,1184204,OnePlus,1531,Northern Region
Ladakh,2021,1,69919,1184204,Huawei,941,Northern Region
Ladakh,2021,1,69919,1184204,Motorola,924,Northern Region
Ladakh,2021,1,69919,1184204,Lenovo,520,Northern Region
Ladakh,2021,1,69919,1184204,Others,2454,Northern Region
Ladakh,2021,2,75048,4391632,Xiaomi,21227,Northern Region
Ladakh,2021,2,75048,4391632,Vivo,16463,Northern Region
Ladakh,2021,2,75048,4391632,Samsung,13134,Northern Region
Ladakh,2021,2,75048,4391632,Oppo,11029,Northern Region
Ladakh,2021,2,75048,4391632,Realme,4715,Northern Region
Ladakh,2021,2,75048,4391632,Apple,1823,Northern Region
Ladakh,2021,2,75048,4391632,OnePlus,1741,Northern Region
Ladakh,2021,2,75048,4391632,Motorola,922,Northern Region
Ladakh,2021,2,75048,4391632,Huawei,894,Northern Region
Ladakh,2021,2,75048,4391632,Lenovo,490,Northern Region
Ladakh,2021,2,75048,4391632,Others,2610,Northern Region
Ladakh,2021,3,81210,7099550,Xiaomi,22384,Northern Region
Ladakh,2021,3,81210,7099550,Vivo,18124,Northern Region
Ladakh,2021,3,81210,7099550,Samsung,13661,Northern Region
Ladakh,2021,3,81210,7099550,Oppo,12095,Northern Region
Ladakh,2021,3,81210,7099550,Realme,5579,Northern Region
Ladakh,2021,3,81210,7099550,OnePlus,2176,Northern Region
Ladakh,2021,3,81210,7099550,Apple,2004,Northern Region
Ladakh,2021,3,81210,7099550,Huawei,1013,Northern Region
Ladakh,2021,3,81210,7099550,Motorola,910,Northern Region
Ladakh,2021,3,81210,7099550,Lenovo,476,Northern Region
Ladakh,2021,3,81210,7099550,Others,2788,Northern Region
Ladakh,2021,4,87057,2665203,Xiaomi,23462,Northern Region
Ladakh,2021,4,87057,2665203,Vivo,19473,Northern Region
Ladakh,2021,4,87057,2665203,Samsung,14073,Northern Region
Ladakh,2021,4,87057,2665203,Oppo,12900,Northern Region
Ladakh,2021,4,87057,2665203,Realme,6879,Northern Region
Ladakh,2021,4,87057,2665203,OnePlus,2678,Northern Region
Ladakh,2021,4,87057,2665203,Apple,2358,Northern Region
Ladakh,2021,4,87057,2665203,Huawei,958,Northern Region
Ladakh,2021,4,87057,2665203,Motorola,912,Northern Region
Ladakh,2021,4,87057,2665203,Lenovo,449,Northern Region
Ladakh,2021,4,87057,2665203,Others,2915,Northern Region
Ladakh,2022,1,92492,8902080,Xiaomi,24460,Northern Region
Ladakh,2022,1,92492,8902080,Vivo,20679,Northern Region
Ladakh,2022,1,92492,8902080,Samsung,14554,Northern Region
Ladakh,2022,1,92492,8902080,Oppo,13813,Northern Region
Ladakh,2022,1,92492,8902080,Realme,7852,Northern Region
Ladakh,2022,1,92492,8902080,OnePlus,2984,Northern Region
Ladakh,2022,1,92492,8902080,Apple,2655,Northern Region
Ladakh,2022,1,92492,8902080,Huawei,996,Northern Region
Ladakh,2022,1,92492,8902080,Motorola,921,Northern Region
Ladakh,2022,1,92492,8902080,Lenovo,502,Northern Region
Ladakh,2022,1,92492,8902080,Others,3076,Northern Region
Lakshadweep,2018,1,501,0,Samsung,102,Southern Region
Lakshadweep,2018,1,501,0,Xiaomi,100,Southern Region
Lakshadweep,2018,1,501,0,Vivo,67,Southern Region
Lakshadweep,2018,1,501,0,Oppo,56,Southern Region
Lakshadweep,2018,1,501,0,Huawei,25,Southern Region
Lakshadweep,2018,1,501,0,OnePlus,22,Southern Region
Lakshadweep,2018,1,501,0,Apple,20,Southern Region
Lakshadweep,2018,1,501,0,Realme,20,Southern Region
Lakshadweep,2018,1,501,0,Gionee,12,Southern Region
Lakshadweep,2018,1,501,0,COOLPAD,10,Southern Region
Lakshadweep,2018,1,501,0,Others,67,Southern Region
Lakshadweep,2018,2,686,0,Xiaomi,147,Southern Region
Lakshadweep,2018,2,686,0,Samsung,128,Southern Region
Lakshadweep,2018,2,686,0,Vivo,97,Southern Region
Lakshadweep,2018,2,686,0,Oppo,87,Southern Region
Lakshadweep,2018,2,686,0,Apple,35,Southern Region
Lakshadweep,2018,2,686,0,Huawei,31,Southern Region
Lakshadweep,2018,2,686,0,OnePlus,29,Southern Region
Lakshadweep,2018,2,686,0,Realme,24,Southern Region
Lakshadweep,2018,2,686,0,Lenovo,16,Southern Region
Lakshadweep,2018,2,686,0,Gionee,15,Southern Region
Lakshadweep,2018,2,686,0,Others,77,Southern Region
Lakshadweep,2018,3,918,0,Xiaomi,195,Southern Region
Lakshadweep,2018,3,918,0,Samsung,166,Southern Region
Lakshadweep,2018,3,918,0,Vivo,134,Southern Region
Lakshadweep,2018,3,918,0,Oppo,121,Southern Region
Lakshadweep,2018,3,918,0,Apple,46,Southern Region
Lakshadweep,2018,3,918,0,Huawei,44,Southern Region
Lakshadweep,2018,3,918,0,OnePlus,40,Southern Region
Lakshadweep,2018,3,918,0,Realme,35,Southern Region
Lakshadweep,2018,3,918,0,Lenovo,18,Southern Region
Lakshadweep,2018,3,918,0,Gionee,16,Southern Region
Lakshadweep,2018,3,918,0,Others,103,Southern Region
Lakshadweep,2018,4,1156,0,Xiaomi,245,Southern Region
Lakshadweep,2018,4,1156,0,Samsung,198,Southern Region
Lakshadweep,2018,4,1156,0,Vivo,190,Southern Region
Lakshadweep,2018,4,1156,0,Oppo,153,Southern Region
Lakshadweep,2018,4,1156,0,Huawei,62,Southern Region
Lakshadweep,2018,4,1156,0,Realme,55,Southern Region
Lakshadweep,2018,4,1156,0,Apple,51,Southern Region
Lakshadweep,2018,4,1156,0,OnePlus,47,Southern Region
Lakshadweep,2018,4,1156,0,Lenovo,24,Southern Region
Lakshadweep,2018,4,1156,0,Motorola,18,Southern Region
Lakshadweep,2018,4,1156,0,Others,113,Southern Region
Lakshadweep,2019,1,1416,0,Xiaomi,298,Southern Region
Lakshadweep,2019,1,1416,0,Vivo,240,Southern Region
Lakshadweep,2019,1,1416,0,Samsung,231,Southern Region
Lakshadweep,2019,1,1416,0,Oppo,198,Southern Region
Lakshadweep,2019,1,1416,0,Huawei,97,Southern Region
Lakshadweep,2019,1,1416,0,Realme,67,Southern Region
Lakshadweep,2019,1,1416,0,Apple,55,Southern Region
Lakshadweep,2019,1,1416,0,OnePlus,52,Southern Region
Lakshadweep,2019,1,1416,0,Lenovo,31,Southern Region
Lakshadweep,2019,1,1416,0,Motorola,24,Southern Region
Lakshadweep,2019,1,1416,0,Others,123,Southern Region
Lakshadweep,2019,2,1747,4580,Xiaomi,377,Southern Region
Lakshadweep,2019,2,1747,4580,Vivo,309,Southern Region
Lakshadweep,2019,2,1747,4580,Samsung,277,Southern Region
Lakshadweep,2019,2,1747,4580,Oppo,246,Southern Region
Lakshadweep,2019,2,1747,4580,Huawei,132,Southern Region
Lakshadweep,2019,2,1747,4580,Realme,86,Southern Region
Lakshadweep,2019,2,1747,4580,OnePlus,58,Southern Region
Lakshadweep,2019,2,1747,4580,Apple,57,Southern Region
Lakshadweep,2019,2,1747,4580,Lenovo,36,Southern Region
Lakshadweep,2019,2,1747,4580,Motorola,32,Southern Region
Lakshadweep,2019,2,1747,4580,Others,137,Southern Region
Lakshadweep,2019,3,2117,15038,Xiaomi,442,Southern Region
Lakshadweep,2019,3,2117,15038,Vivo,378,Southern Region
Lakshadweep,2019,3,2117,15038,Samsung,343,Southern Region
Lakshadweep,2019,3,2117,15038,Oppo,331,Southern Region
Lakshadweep,2019,3,2117,15038,Huawei,174,Southern Region
Lakshadweep,2019,3,2117,15038,Realme,103,Southern Region
Lakshadweep,2019,3,2117,15038,Apple,68,Southern Region
Lakshadweep,2019,3,2117,15038,OnePlus,64,Southern Region
Lakshadweep,2019,3,2117,15038,Motorola,36,Southern Region
Lakshadweep,2019,3,2117,15038,Lenovo,33,Southern Region
Lakshadweep,2019,3,2117,15038,Others,145,Southern Region
Lakshadweep,2019,4,2427,17760,Xiaomi,496,Southern Region
Lakshadweep,2019,4,2427,17760,Vivo,462,Southern Region
Lakshadweep,2019,4,2427,17760,Samsung,394,Southern Region
Lakshadweep,2019,4,2427,17760,Oppo,371,Southern Region
Lakshadweep,2019,4,2427,17760,Huawei,202,Southern Region
Lakshadweep,2019,4,2427,17760,Realme,124,Southern Region
Lakshadweep,2019,4,2427,17760,Apple,72,Southern Region
Lakshadweep,2019,4,2427,17760,OnePlus,70,Southern Region
Lakshadweep,2019,4,2427,17760,Motorola,37,Southern Region
Lakshadweep,2019,4,2427,17760,Lenovo,35,Southern Region
Lakshadweep,2019,4,2427,17760,Others,164,Southern Region
Lakshadweep,2020,1,2772,21982,Xiaomi,560,Southern Region
Lakshadweep,2020,1,2772,21982,Vivo,548,Southern Region
Lakshadweep,2020,1,2772,21982,Samsung,431,Southern Region
Lakshadweep,2020,1,2772,21982,Oppo,426,Southern Region
Lakshadweep,2020,1,2772,21982,Huawei,237,Southern Region
Lakshadweep,2020,1,2772,21982,Realme,152,Southern Region
Lakshadweep,2020,1,2772,21982,Apple,81,Southern Region
Lakshadweep,2020,1,2772,21982,OnePlus,77,Southern Region
Lakshadweep,2020,1,2772,21982,Lenovo,47,Southern Region
Lakshadweep,2020,1,2772,21982,Motorola,38,Southern Region
Lakshadweep,2020,1,2772,21982,Others,175,Southern Region
Lakshadweep,2020,2,3187,29202,Vivo,654,Southern Region
Lakshadweep,2020,2,3187,29202,Xiaomi,654,Southern Region
Lakshadweep,2020,2,3187,29202,Samsung,495,Southern Region
Lakshadweep,2020,2,3187,29202,Oppo,489,Southern Region
Lakshadweep,2020,2,3187,29202,Huawei,266,Southern Region
Lakshadweep,2020,2,3187,29202,Realme,195,Southern Region
Lakshadweep,2020,2,3187,29202,Apple,85,Southern Region
Lakshadweep,2020,2,3187,29202,OnePlus,81,Southern Region
Lakshadweep,2020,2,3187,29202,Lenovo,44,Southern Region
Lakshadweep,2020,2,3187,29202,Motorola,41,Southern Region
Lakshadweep,2020,2,3187,29202,Others,183,Southern Region
Lakshadweep,2020,3,3644,32128,Vivo,784,Southern Region
Lakshadweep,2020,3,3644,32128,Xiaomi,736,Southern Region
Lakshadweep,2020,3,3644,32128,Oppo,567,Southern Region
Lakshadweep,2020,3,3644,32128,Samsung,550,Southern Region
Lakshadweep,2020,3,3644,32128,Huawei,302,Southern Region
Lakshadweep,2020,3,3644,32128,Realme,222,Southern Region
Lakshadweep,2020,3,3644,32128,Apple,91,Southern Region
Lakshadweep,2020,3,3644,32128,OnePlus,87,Southern Region
Lakshadweep,2020,3,3644,32128,Lenovo,50,Southern Region
Lakshadweep,2020,3,3644,32128,Motorola,44,Southern Region
Lakshadweep,2020,3,3644,32128,Others,211,Southern Region
Lakshadweep,2020,4,4179,41144,Vivo,934,Southern Region
Lakshadweep,2020,4,4179,41144,Xiaomi,838,Southern Region
Lakshadweep,2020,4,4179,41144,Oppo,639,Southern Region
Lakshadweep,2020,4,4179,41144,Samsung,635,Southern Region
Lakshadweep,2020,4,4179,41144,Huawei,346,Southern Region
Lakshadweep,2020,4,4179,41144,Realme,272,Southern Region
Lakshadweep,2020,4,4179,41144,Apple,101,Southern Region
Lakshadweep,2020,4,4179,41144,OnePlus,97,Southern Region
Lakshadweep,2020,4,4179,41144,Lenovo,52,Southern Region
Lakshadweep,2020,4,4179,41144,Motorola,47,Southern Region
Lakshadweep,2020,4,4179,41144,Others,218,Southern Region
Lakshadweep,2021,1,4577,47283,Vivo,1032,Southern Region
Lakshadweep,2021,1,4577,47283,Xiaomi,921,Southern Region
Lakshadweep,2021,1,4577,47283,Oppo,720,Southern Region
Lakshadweep,2021,1,4577,47283,Samsung,693,Southern Region
Lakshadweep,2021,1,4577,47283,Huawei,371,Southern Region
Lakshadweep,2021,1,4577,47283,Realme,302,Southern Region
Lakshadweep,2021,1,4577,47283,Apple,106,Southern Region
Lakshadweep,2021,1,4577,47283,OnePlus,103,Southern Region
Lakshadweep,2021,1,4577,47283,Lenovo,54,Southern Region
Lakshadweep,2021,1,4577,47283,Motorola,46,Southern Region
Lakshadweep,2021,1,4577,47283,Others,229,Southern Region
Lakshadweep,2021,2,4896,40301,Vivo,1118,Southern Region
Lakshadweep,2021,2,4896,40301,Xiaomi,970,Southern Region
Lakshadweep,2021,2,4896,40301,Oppo,771,Southern Region
Lakshadweep,2021,2,4896,40301,Samsung,717,Southern Region
Lakshadweep,2021,2,4896,40301,Huawei,379,Southern Region
Lakshadweep,2021,2,4896,40301,Realme,350,Southern Region
Lakshadweep,2021,2,4896,40301,Apple,121,Southern Region
Lakshadweep,2021,2,4896,40301,OnePlus,118,Southern Region
Lakshadweep,2021,2,4896,40301,Lenovo,60,Southern Region
Lakshadweep,2021,2,4896,40301,Motorola,42,Southern Region
Lakshadweep,2021,2,4896,40301,Others,250,Southern Region
Lakshadweep,2021,3,5287,49127,Vivo,1234,Southern Region
Lakshadweep,2021,3,5287,49127,Xiaomi,1046,Southern Region
Lakshadweep,2021,3,5287,49127,Oppo,816,Southern Region
Lakshadweep,2021,3,5287,49127,Samsung,774,Southern Region
Lakshadweep,2021,3,5287,49127,Realme,413,Southern Region
Lakshadweep,2021,3,5287,49127,Huawei,398,Southern Region
Lakshadweep,2021,3,5287,49127,Apple,134,Southern Region
Lakshadweep,2021,3,5287,49127,OnePlus,132,Southern Region
Lakshadweep,2021,3,5287,49127,Lenovo,55,Southern Region
Lakshadweep,2021,3,5287,49127,Motorola,46,Southern Region
Lakshadweep,2021,3,5287,49127,Others,239,Southern Region
Lakshadweep,2021,4,5638,67320,Vivo,1354,Southern Region
Lakshadweep,2021,4,5638,67320,Xiaomi,1146,Southern Region
Lakshadweep,2021,4,5638,67320,Oppo,899,Southern Region
Lakshadweep,2021,4,5638,67320,Samsung,776,Southern Region
Lakshadweep,2021,4,5638,67320,Realme,448,Southern Region
Lakshadweep,2021,4,5638,67320,Huawei,396,Southern Region
Lakshadweep,2021,4,5638,67320,Apple,151,Southern Region
Lakshadweep,2021,4,5638,67320,OnePlus,143,Southern Region
Lakshadweep,2021,4,5638,67320,Motorola,46,Southern Region
Lakshadweep,2021,4,5638,67320,Lenovo,45,Southern Region
Lakshadweep,2021,4,5638,67320,Others,234,Southern Region
Lakshadweep,2022,1,5990,45410,Vivo,1441,Southern Region
Lakshadweep,2022,1,5990,45410,Xiaomi,1203,Southern Region
Lakshadweep,2022,1,5990,45410,Oppo,956,Southern Region
Lakshadweep,2022,1,5990,45410,Samsung,804,Southern Region
Lakshadweep,2022,1,5990,45410,Realme,507,Southern Region
Lakshadweep,2022,1,5990,45410,Huawei,397,Southern Region
Lakshadweep,2022,1,5990,45410,Apple,176,Southern Region
Lakshadweep,2022,1,5990,45410,OnePlus,160,Southern Region
Lakshadweep,2022,1,5990,45410,Lenovo,50,Southern Region
Lakshadweep,2022,1,5990,45410,Motorola,49,Southern Region
Lakshadweep,2022,1,5990,45410,Others,247,Southern Region
Madhya Pradesh,2018,1,2553603,0,Xiaomi,652241,Central Region
Madhya Pradesh,2018,1,2553603,0,Samsung,490595,Central Region
Madhya Pradesh,2018,1,2553603,0,Vivo,380809,Central Region
Madhya Pradesh,2018,1,2553603,0,Oppo,256901,Central Region
Madhya Pradesh,2018,1,2553603,0,Realme,146657,Central Region
Madhya Pradesh,2018,1,2553603,0,Motorola,66919,Central Region
Madhya Pradesh,2018,1,2553603,0,Micromax,59025,Central Region
Madhya Pradesh,2018,1,2553603,0,Apple,57650,Central Region
Madhya Pradesh,2018,1,2553603,0,OnePlus,55940,Central Region
Madhya Pradesh,2018,1,2553603,0,Lenovo,51523,Central Region
Madhya Pradesh,2018,1,2553603,0,Others,335343,Central Region
Madhya Pradesh,2018,2,3441662,0,Xiaomi,890108,Central Region
Madhya Pradesh,2018,2,3441662,0,Samsung,654270,Central Region
Madhya Pradesh,2018,2,3441662,0,Vivo,531042,Central Region
Madhya Pradesh,2018,2,3441662,0,Oppo,352090,Central Region
Madhya Pradesh,2018,2,3441662,0,Realme,192521,Central Region
Madhya Pradesh,2018,2,3441662,0,Motorola,85306,Central Region
Madhya Pradesh,2018,2,3441662,0,Micromax,82296,Central Region
Madhya Pradesh,2018,2,3441662,0,Apple,72862,Central Region
Madhya Pradesh,2018,2,3441662,0,OnePlus,68143,Central Region
Madhya Pradesh,2018,2,3441662,0,Lenovo,65308,Central Region
Madhya Pradesh,2018,2,3441662,0,Others,447716,Central Region
Madhya Pradesh,2018,3,4309309,0,Xiaomi,1132909,Central Region
Madhya Pradesh,2018,3,4309309,0,Samsung,816822,Central Region
Madhya Pradesh,2018,3,4309309,0,Vivo,697677,Central Region
Madhya Pradesh,2018,3,4309309,0,Oppo,452478,Central Region
Madhya Pradesh,2018,3,4309309,0,Realme,239549,Central Region
Madhya Pradesh,2018,3,4309309,0,Motorola,99876,Central Region
Madhya Pradesh,2018,3,4309309,0,Micromax,90871,Central Region
Madhya Pradesh,2018,3,4309309,0,Apple,84853,Central Region
Madhya Pradesh,2018,3,4309309,0,OnePlus,79210,Central Region
Madhya Pradesh,2018,3,4309309,0,Lenovo,71683,Central Region
Madhya Pradesh,2018,3,4309309,0,Others,543381,Central Region
Madhya Pradesh,2018,4,5365442,0,Xiaomi,1416415,Central Region
Madhya Pradesh,2018,4,5365442,0,Samsung,1015220,Central Region
Madhya Pradesh,2018,4,5365442,0,Vivo,905510,Central Region
Madhya Pradesh,2018,4,5365442,0,Oppo,579831,Central Region
Madhya Pradesh,2018,4,5365442,0,Realme,294612,Central Region
Madhya Pradesh,2018,4,5365442,0,Motorola,117954,Central Region
Madhya Pradesh,2018,4,5365442,0,Micromax,103324,Central Region
Madhya Pradesh,2018,4,5365442,0,Apple,100071,Central Region
Madhya Pradesh,2018,4,5365442,0,OnePlus,90958,Central Region
Madhya Pradesh,2018,4,5365442,0,Lenovo,84373,Central Region
